   833	ALA-2
   834	ALA-2
   835	ALA-2
   836	ALA-2
   837	ALA-2
   838	ALA-2
   839	ALA-2
   840	ALA-2
   841	ALA-2
   842	ALA-2
   843	ALA-2
   844	ALA-2
   845	ALA-2
   846	ALA-2
   847	ALA-2
   848	ALA-2
   849	ALA-2
   850	ALA-2
   851	ALA-2
   852	ALA-2
   853	ALA-2
   854	ALA-2
   855	ALA-2
   856	ALA-2
   857	ALA-2
   858	ALA-2
   859	ALA-2
   860	ALA-2
   861	ALA-2
   862	ALA-2
   863	ALA-2
   864	ALA-2
   865	ALA-2
   866	ALA-2
   867	ALA-2
   868	ALA-2
   869	ALA-2
   870	ALA-2
   871	ALA-2
   872	ALA-2
   873	ALA-2
   874	ALA-2
   875	ALA-2
   876	ALA-2
   877	ALA-2
   878	ALA-2
   879	ALA-2
   880	ALA-2
   881	ALA-2
   882	ALA-2
   883	ALA-2
   884	ALA-2
   885	ALA-2
   886	ALA-2
   887	ALA-2
   888	ALA-2
   889	ALA-2
   890	ALA-2
   891	ALA-2
   892	ALA-2
   893	ALA-2
   894	ALA-2
   895	ALA-2
   896	ALA-2
   897	ALA-2
   898	ALA-2
   899	ALA-2
   900	ALA-2
   901	ALA-2
   902	ALA-2
   903	ALA-2
   904	ALA-2
   905	ALA-2
   906	ALA-2
   907	ALA-2
   908	ALA-2
   909	ALA-2
   910	ALA-2
   911	ALA-2
   912	ALA-2
   913	ALA-2
   914	ALA-2
   915	ALA-2
   916	ALA-2
   917	ALA-2
   918	ALA-2
   919	ALA-2
   920	ALA-2
   921	ALA-2
   922	ALA-2
   923	ALA-2
   924	ALA-2
   925	ALA-2
   926	ALA-2
   927	ALA-2
   928	ALA-2
   929	ALA-2
   930	ALA-2
   931	ALA-2
   932	ALA-2
   933	ALA-2
   934	ALA-2
   935	ALA-2
   936	ALA-2
   937	ALA-2
   938	ALA-2
   939	ALA-2
   940	ALA-2
   941	ALA-2
   942	ALA-2
   943	ALA-2
   944	ALA-2
   945	ALA-2
   946	ALA-2
   947	ALA-2
   948	ALA-2
   949	ALA-2
   950	ALA-2
   951	ALA-2
   952	ALA-2
   953	ALA-2
   954	ALA-2
   955	ALA-2
   956	ALA-2
   957	ALA-2
   958	ALA-2
   959	ALA-2
   960	ALA-2
   961	ALA-2
   962	ALA-2
   963	ALA-2
   964	ALA-2
   965	ALA-2
   966	ALA-2
   967	ALA-2
   968	ALA-2
   969	ALA-2
   970	ALA-2
   971	ALA-2
   972	ALA-2
   973	ALA-2
   974	ALA-2
   975	ALA-2
   976	ALA-2
   977	ALA-2
   978	ALA-2
   979	ALA-2
   980	ALA-2
   981	ALA-2
   982	ALA-2
   983	ALA-2
   984	ALA-2
   985	ALA-2
   986	ALA-2
   987	ALA-2
   988	ALA-2
   989	ALA-2
   990	ALA-2
   991	ALA-2
   992	ALA-2
   993	ALA-2
   994	ALA-2
   995	ALA-2
   996	ALA-2
   997	ALA-2
   998	ALA-2
   999	ALA-2
  1000	ALA-2
  1001	ALA-2
  1002	ALA-2
  1003	ALA-2
  1004	ALA-2
  1005	ALA-2
  1006	ALA-2
  1007	ALA-2
  1008	ALA-2
  1009	ALA-2
  1010	ALA-2
  1011	ALA-2
  1012	ALA-2
  1013	ALA-2
  1014	ALA-2
  1015	ALA-2
  1016	ALA-2
  1017	ALA-2
  1018	ALA-2
  1019	ALA-2
  1020	ALA-2
  1021	ALA-2
  1022	ALA-2
  1023	ALA-2
  1024	ALA-2
  1025	ALA-2
  1026	ALA-2
  1027	ALA-2
  1028	ALA-2
  1029	ALA-2
  1030	ALA-2
  1031	ALA-2
  1032	ALA-2
  1033	ALA-2
  1034	ALA-2
  1035	ALA-2
  1036	ALA-2
  1037	ALA-2
  1038	ALA-2
  1039	ALA-2
  1040	ALA-2
  1041	ALA-2
  1042	ALA-2
  1043	ALA-2
  1044	ALA-2
  1045	ALA-2
  1046	ALA-2
  1047	ALA-2
  1048	ALA-2
  1049	ALA-2
  1050	ALA-2
  1051	ALA-2
  1052	ALA-2
  1053	ALA-2
  1054	ALA-2
  1055	ALA-2
  1056	ALA-2
  1057	ALA-2
  1058	ALA-2
  1059	ALA-2
  1060	ALA-2
  1061	ALA-2
  1062	ALA-2
  1063	ALA-2
  1064	ALA-2
  1065	ALA-2
  1066	ALA-2
  1067	ALA-2
  1068	ALA-2
  1069	ALA-2
  1070	ALA-2
  1071	ALA-2
  1072	ALA-2
  1073	ALA-2
  1074	ALA-2
  1075	ALA-2
  1076	ALA-2
  1077	ALA-2
  1078	ALA-2
  1079	ALA-2
  1080	ALA-2
  1081	ALA-2
  1082	ALA-2
  1083	ALA-2
  1084	ALA-2
  1085	ALA-2
  1086	ALA-2
  1087	ALA-2
  1088	ALA-2
  1089	ALA-2
  1090	ALA-2
  1091	ALA-2
  1092	ALA-2
  1093	ALA-2
  1094	ALA-2
