458 137.824 ARG-3
459 129.344 ARG-3
460 130.4 ARG-3
461 130.417 ARG-3
462 125.724 ARG-3
463 131.806 ARG-3
464 134.008 ARG-3
465 132.287 ARG-3
466 137.483 ARG-3
467 138.674 ARG-3
468 136.844 ARG-3
469 139.677 ARG-3
470 137.675 ARG-3
471 135.534 ARG-3
472 140.087 ARG-3
473 141.64 ARG-3
474 136.032 ARG-3
475 131.507 ARG-3
476 134.715 ARG-3
477 140.108 ARG-3
478 136.445 ARG-3
479 135.504 ARG-3
480 140.467 ARG-3
481 138.791 ARG-3
482 134.86 ARG-3
483 136.302 ARG-3
484 133.873 ARG-3
485 131.093 ARG-3
486 137.682 ARG-3
487 144.716 ARG-3
488 145.31 ARG-3
489 148.057 ARG-3
490 148.51 ARG-3
491 145.354 ARG-3
492 144.977 ARG-3
493 149.214 ARG-3
494 149.295 ARG-3
495 147.332 ARG-3
496 150.238 ARG-3
497 151.398 ARG-3
498 146.754 ARG-3
499 147.2 ARG-3
500 148.372 ARG-3
501 145.443 ARG-3
502 148.824 ARG-3
503 153.414 ARG-3
504 151.813 ARG-3
505 148.535 ARG-3
506 148.015 ARG-3
507 147.894 ARG-3
508 144.534 ARG-3
509 145.721 ARG-3
510 151.911 ARG-3
511 152.609 ARG-3
512 150.883 ARG-3
513 149.767 ARG-3
514 145.368 ARG-3
515 142.772 ARG-3
516 145.916 ARG-3
517 150.092 ARG-3
518 152.639 ARG-3
519 149.806 ARG-3
520 146.375 ARG-3
521 146.036 ARG-3
522 145.098 ARG-3
523 143.447 ARG-3
524 146.498 ARG-3
525 147.653 ARG-3
526 145.934 ARG-3
527 152.164 ARG-3
528 157.794 ARG-3
529 155.937 ARG-3
530 154.515 ARG-3
531 156.715 ARG-3
532 155.328 ARG-3
533 151.81 ARG-3
534 150.192 ARG-3
535 151.733 ARG-3
536 148.273 ARG-3
537 142.967 ARG-3
538 140.569 ARG-3
539 141.754 ARG-3
540 148.083 ARG-3
541 149.669 ARG-3
542 146.35 ARG-3
543 144.815 ARG-3
544 142.228 ARG-3
545 140.876 ARG-3
546 142.645 ARG-3
547 143.435 ARG-3
548 145.298 ARG-3
549 146.248 ARG-3
550 145.13 ARG-3
551 141.787 ARG-3
552 139.016 ARG-3
553 139.145 ARG-3
554 137.026 ARG-3
555 128.229 ARG-3
556 123.946 ARG-3
557 129.652 ARG-3
558 131.088 ARG-3
559 126.338 ARG-3
560 129.572 ARG-3
561 126.779 ARG-3
562 119.754 ARG-3
563 120.368 ARG-3
564 122.561 ARG-3
565 117.53 ARG-3
566 112.794 ARG-3
567 115.616 ARG-3
568 120.24 ARG-3
569 117.993 ARG-3
570 118.804 ARG-3
571 120.73 ARG-3
572 116.438 ARG-3
573 111.79 ARG-3
574 116.871 ARG-3
575 123.767 ARG-3
576 121.443 ARG-3
577 115.319 ARG-3
578 120.974 ARG-3
579 123.023 ARG-3
580 118.745 ARG-3
581 109.226 ARG-3
582 106.002 ARG-3
583 106.944 ARG-3
584 108.292 ARG-3
585 104.299 ARG-3
586 106.727 ARG-3
587 112.922 ARG-3
588 109.833 ARG-3
589 104.485 ARG-3
590 108.424 ARG-3
591 104.366 ARG-3
592 102.421 ARG-3
593 106.962 ARG-3
594 107.076 ARG-3
595 103.413 ARG-3
596 110.613 ARG-3
597 114.987 ARG-3
598 114.673 ARG-3
599 118.291 ARG-3
600 120.634 ARG-3
601 121.944 ARG-3
602 124.465 ARG-3
603 124.993 ARG-3
604 127.348 ARG-3
605 131.178 ARG-3
606 127.938 ARG-3
607 127.123 ARG-3
608 129.086 ARG-3
609 129.879 ARG-3
610 130.9 ARG-3
611 128.846 ARG-3
612 128.968 ARG-3
613 130.724 ARG-3
614 132.581 ARG-3
615 133.504 ARG-3
616 132.717 ARG-3
617 131.777 ARG-3
618 130.312 ARG-3
619 123.922 ARG-3
620 120.142 ARG-3
621 125.967 ARG-3
622 127.549 ARG-3
623 120.838 ARG-3
624 117.125 ARG-3
625 117.787 ARG-3
626 115.637 ARG-3
627 110.178 ARG-3
628 110.055 ARG-3
629 112.644 ARG-3
630 115.784 ARG-3
631 119.394 ARG-3
632 119.018 ARG-3
633 119.276 ARG-3
634 118.112 ARG-3
635 114.989 ARG-3
636 112.417 ARG-3
637 115.239 ARG-3
638 115.42 ARG-3
639 116.784 ARG-3
640 118.103 ARG-3
641 117.424 ARG-3
642 116.469 ARG-3
643 120.011 ARG-3
644 117.562 ARG-3
645 118.64 ARG-3
646 126.093 ARG-3
647 125.875 ARG-3
648 121.692 ARG-3
649 125.659 ARG-3
650 126.017 ARG-3
651 124.472 ARG-3
652 126.135 ARG-3
653 121.637 ARG-3
654 119.303 ARG-3
655 121.366 ARG-3
656 117.874 ARG-3
657 110.886 ARG-3
658 118.086 ARG-3
659 120.133 ARG-3
660 119.682 ARG-3
661 123.201 ARG-3
662 127.431 ARG-3
663 127.804 ARG-3
664 129.844 ARG-3
665 132.283 ARG-3
666 130.775 ARG-3
667 130.443 ARG-3
668 130.993 ARG-3
669 130.25 ARG-3
670 132.529 ARG-3
671 132.761 ARG-3
672 129.936 ARG-3
673 125.528 ARG-3
674 124.297 ARG-3
675 124.163 ARG-3
676 119.932 ARG-3
677 117.596 ARG-3
678 117.871 ARG-3
679 121.079 ARG-3
680 128.592 ARG-3
681 135.449 ARG-3
682 134.818 ARG-3
683 131.772 ARG-3
684 130.526 ARG-3
685 130.699 ARG-3
686 125.089 ARG-3
687 124.273 ARG-3
688 121.963 ARG-3
689 117.821 ARG-3
690 120.57 ARG-3
691 120.791 ARG-3
692 113.396 ARG-3
693 117.173 ARG-3
694 117.546 ARG-3
695 113.209 ARG-3
696 118.946 ARG-3
697 127.073 ARG-3
698 126.313 ARG-3
699 129.134 ARG-3
700 129.699 ARG-3
701 127.354 ARG-3
702 129.947 ARG-3
703 134.528 ARG-3
704 132.291 ARG-3
705 130.622 ARG-3
706 131.551 ARG-3
707 135.888 ARG-3
708 138.106 ARG-3
709 136.641 ARG-3
710 137.405 ARG-3
711 141.318 ARG-3
712 139.368 ARG-3
713 132.329 ARG-3
714 130.039 ARG-3
715 135.562 ARG-3
716 132.279 ARG-3
717 130.177 ARG-3
718 132.137 ARG-3
719 128.113 ARG-3
720 121.793 ARG-3
721 122.716 ARG-3
722 122.461 ARG-3
723 125.119 ARG-3
724 126.069 ARG-3
725 126.231 ARG-3
726 125.382 ARG-3
727 125.784 ARG-3
728 124.935 ARG-3
729 126.994 ARG-3
730 125.704 ARG-3
731 124.864 ARG-3
732 125.38 ARG-3
733 127.84 ARG-3
734 122.466 ARG-3
735 119.833 ARG-3
736 115.692 ARG-3
737 115.914 ARG-3
738 124.363 ARG-3
739 130.061 ARG-3
740 130.849 ARG-3
741 129.351 ARG-3
742 122.794 ARG-3
743 122.379 ARG-3
744 126.31 ARG-3
745 128.388 ARG-3
746 127.166 ARG-3
747 127.19 ARG-3
748 126.546 ARG-3
749 123.55 ARG-3
750 115.481 ARG-3
751 107.444 ARG-3
752 104.748 ARG-3
753 109.655 ARG-3
754 114.457 ARG-3
755 115.429 ARG-3
756 114.22 ARG-3
757 112.715 ARG-3
758 115.325 ARG-3
759 120.919 ARG-3
760 120.948 ARG-3
761 123.57 ARG-3
762 126.334 ARG-3
763 123.583 ARG-3
764 122.116 ARG-3
765 124.346 ARG-3
766 122.06 ARG-3
767 121.266 ARG-3
768 122.768 ARG-3
769 121.92 ARG-3
770 124.952 ARG-3
771 129.208 ARG-3
772 123.478 ARG-3
773 124.533 ARG-3
774 130.491 ARG-3
775 130.834 ARG-3
776 134.604 ARG-3
777 137.281 ARG-3
778 134.032 ARG-3
779 131.756 ARG-3
780 133.494 ARG-3
781 139.157 ARG-3
782 142.315 ARG-3
783 138.967 ARG-3
784 142.628 ARG-3
785 149.551 ARG-3
786 145.021 ARG-3
787 138.303 ARG-3
788 141.972 ARG-3
789 143.446 ARG-3
790 136.178 ARG-3
791 137.556 ARG-3
792 144.371 ARG-3
793 144.179 ARG-3
794 143.852 ARG-3
795 144 ARG-3
796 138.96 ARG-3
797 136.427 ARG-3
798 138.649 ARG-3
799 136.77 ARG-3
800 131.254 ARG-3
801 132.153 ARG-3
802 133.229 ARG-3
803 129.892 ARG-3
804 126.743 ARG-3
805 127.08 ARG-3
806 127.698 ARG-3
807 124.131 ARG-3
808 117.706 ARG-3
809 124.744 ARG-3
810 126.703 ARG-3
811 122.696 ARG-3
812 123.044 ARG-3
813 125.065 ARG-3
814 125.711 ARG-3
815 122.844 ARG-3
816 122.337 ARG-3
817 127.739 ARG-3
818 129.781 ARG-3
819 127.173 ARG-3
820 125.336 ARG-3
821 127.293 ARG-3
822 122.986 ARG-3
823 122.886 ARG-3
824 132.944 ARG-3
825 142.182 ARG-3
826 136.108 ARG-3
827 126.495 ARG-3
828 128.041 ARG-3
829 131.473 ARG-3
830 128.39 ARG-3
831 129.249 ARG-3
832 131.427 ARG-3
833 128.895 ARG-3
834 130.068 ARG-3
835 133.855 ARG-3
836 129.546 ARG-3
837 121.632 ARG-3
838 124.921 ARG-3
839 132.015 ARG-3
840 128.373 ARG-3
841 114.71 ARG-3
842 115.74 ARG-3
843 123.939 ARG-3
844 115.511 ARG-3
845 111.164 ARG-3
846 115.631 ARG-3
847 113.443 ARG-3
848 109.771 ARG-3
849 109.761 ARG-3
850 118.141 ARG-3
851 120.044 ARG-3
852 115.919 ARG-3
853 115.537 ARG-3
854 124.929 ARG-3
855 124.429 ARG-3
856 122.765 ARG-3
857 123.204 ARG-3
858 126.385 ARG-3
859 124.043 ARG-3
860 126.743 ARG-3
861 131.488 ARG-3
862 131.956 ARG-3
863 132.75 ARG-3
864 138.64 ARG-3
865 139.224 ARG-3
866 138.023 ARG-3
867 136.567 ARG-3
