743 -124.961 -172.910
744 -123.527 -172.630
745 -122.537 -172.465
746 -122.008 -172.423
747 -121.909 -172.490
748 -122.179 -172.628
749 -122.733 -172.795
750 -123.483 -172.949
751 -124.351 -173.063
752 -125.284 -173.124
753 -126.283 -173.134
754 -127.382 -173.107
755 -128.618 -173.063
756 -130.000 -173.019
757 -131.481 -172.986
758 -132.965 -172.969
759 -134.318 -172.967
760 -135.405 -172.968
761 -136.131 -172.959
762 -136.462 -172.928
763 -136.426 -172.867
764 -136.084 -172.773
765 -135.495 -172.650
766 -134.685 -172.507
767 -133.646 -172.355
768 -132.352 -172.206
769 -130.792 -172.063
770 -129.001 -171.917
771 -127.066 -171.746
772 -125.100 -171.524
773 -123.210 -171.225
774 -121.479 -170.837
775 -119.963 -170.364
776 -118.689 -169.830
777 -117.658 -169.269
778 -116.856 -168.722
779 -116.269 -168.225
780 -115.882 -167.797
781 -115.688 -167.446
782 -115.685 -167.164
783 -115.881 -166.938
784 -116.287 -166.750
785 -116.907 -166.592
786 -117.725 -166.461
787 -118.705 -166.363
788 -119.783 -166.309
789 -120.877 -166.314
790 -121.896 -166.389
791 -122.763 -166.538
792 -123.435 -166.752
793 -123.912 -167.013
794 -124.214 -167.293
795 -124.357 -167.565
796 -124.331 -167.810
797 -124.097 -168.025
798 -123.611 -168.217
799 -122.847 -168.405
800 -121.828 -168.618
801 -120.633 -168.886
802 -119.366 -169.230
